concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
shopify:freshness:metaobjects_create,METAOBJECTS_CREATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:metaobjects_delete,METAOBJECTS_DELETE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:metaobjects_update,METAOBJECTS_UPDATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:product_metafield_trigger,PRODUCT_METAFIELD_TRIGGER,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:product_publications_create,PRODUCT_PUBLICATIONS_CREATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:product_publications_delete,PRODUCT_PUBLICATIONS_DELETE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:product_publications_update,PRODUCT_PUBLICATIONS_UPDATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:product_variant_metafield_via_product_trigger,PRODUCT_VARIANT_METAFIELD_VIA_PRODUCT_TRIGGER,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:products_create,PRODUCTS_CREATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:products_delete,PRODUCTS_DELETE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:products_update,PRODUCTS_UPDATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:profiles_create,PROFILES_CREATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:profiles_delete,PROFILES_DELETE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:profiles_update,PROFILES_UPDATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:selling_plan_groups_create,SELLING_PLAN_GROUPS_CREATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:selling_plan_groups_delete,SELLING_PLAN_GROUPS_DELETE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:freshness:selling_plan_groups_update,SELLING_PLAN_GROUPS_UPDATE,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ConnectorEvent,event,provider_defined,not_applicable,transport,event_hint_requires_authoritative_reread,not_business_state_write,not_applicable,Connector,freshness_event_hint,not_applicable,provider_defined,transport,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:bulkoperationcapability:bulkoperationrunmutation,BulkOperationCapability.bulkOperationRunMutation,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ProviderContext,structured,provider_defined,not_applicable,domain,read_not_proven,provider_declared_write_not_certified,not_applicable,ConnectortransportOrruntime,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:bulkoperationcapability:bulkoperationrunquery,BulkOperationCapability.bulkOperationRunQuery,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ProviderContext,structured,provider_defined,not_applicable,domain,read_not_proven,not_proven,not_applicable,ConnectortransportOrruntime,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:bulkoperationcapability:mutation_jsonl,BulkOperationCapability.mutation_jsonl,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ProviderContext,structured,provider_defined,not_applicable,domain,read_not_proven,provider_declared_write_not_certified,not_applicable,ConnectortransportOrruntime,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:bulkoperationcapability:objectcount,BulkOperationCapability.objectCount,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",ProviderContext,projection,provider_defined,not_applicable,projection,derived_read_projection,read_only,not_applicable,ConnectortransportOrruntime,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
